Order_ID,Order_Date,Product_ID,Quantity_Sold,Store_Region,Unit_Price,Line_Revenue,Product_Category,Current_Stock_Level,Reorder_Point,Supplier_Name,Lead_Time_Days,Inventory_Turnover_Rate,Stockout_Risk_Flag,ABC_Classification
ORD-01562,2026-04-05,PROD-002,9.0,WEST,297.5988882138645,2678.3899939247804,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01563,2026-05-13,PROD-012,9.0,SOUTH,294.66568614520787,2651.991175306871,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01564,2026-04-12,PROD-010,8.0,WEST,495.4327869622253,3963.4622956978023,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01565,2026-01-03,PROD-009,9.0,NORTH,380.7977818635983,3427.1800367723845,Office Supplies,192,77,Alpha Logistics,11,0.83,0,A
ORD-01566,2026-01-23,PROD-015,2.0,SOUTH,226.72396467105628,453.44792934211256,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01567,2026-02-22,PROD-008,6.0,SOUTH,356.6245300161346,2139.747180096808,Electronics,174,68,Gamma Corp,16,0.91,0,A
ORD-01568,2026-06-14,PROD-025,4.0,WEST,200.7229311289764,802.8917245159056,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01569,2026-03-24,PROD-005,4.0,NORTH,122.14897661691452,488.5959064676581,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01570,2026-05-25,PROD-011,5.0,EAST,302.45741967500214,1512.2870983750108,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01571,2026-03-26,PROD-027,3.0,SOUTH,464.8092280758362,1394.4276842275085,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01572,2026-03-19,PROD-002,1.0,WEST,465.2783648075768,465.2783648075768,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01573,2026-04-20,PROD-024,8.0,SOUTH,177.53358627169027,1420.2686901735221,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01574,2026-01-01,PROD-028,5.0,SOUTH,232.8059735340183,1164.0298676700916,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
ORD-01575,2026-02-20,PROD-015,3.0,SOUTH,113.701590299232,341.10477089769597,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01576,2026-06-22,PROD-006,7.0,SOUTH,497.8592436544529,3485.0147055811703,Apparel,53,68,Gamma Corp,10,2.85,1,A
ORD-01577,2026-01-04,PROD-008,7.0,EAST,490.7477748552885,3435.23442398702,Electronics,174,68,Gamma Corp,16,0.91,0,A
ORD-01578,2026-04-23,PROD-027,1.0,NORTH,328.2593755566492,328.2593755566492,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01579,2026-02-01,PROD-005,9.0,WEST,404.162889241962,3637.466003177658,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01580,2026-02-03,PROD-016,2.0,NORTH,360.399079029013,720.798158058026,Electronics,135,29,Beta Manufacturing,14,0.9,0,C
ORD-01581,2026-04-02,PROD-026,5.0,NORTH,300.6475273293394,1503.2376366466972,Home Appliances,96,59,Alpha Logistics,13,1.8,0,A
ORD-01582,2026-04-05,PROD-018,5.0,NORTH,36.140518524559866,180.70259262279933,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01583,2026-03-13,PROD-006,8.0,SOUTH,232.83452785080397,1862.6762228064317,Apparel,53,68,Gamma Corp,10,2.85,1,A
ORD-01584,2026-02-08,PROD-005,8.0,NORTH,340.6452880620312,2725.16230449625,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01585,2026-06-03,PROD-028,7.0,SOUTH,341.99049080300546,2393.9334356210384,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
ORD-01586,2026-06-11,PROD-016,7.0,SOUTH,192.830083026968,1349.810581188776,Electronics,135,29,Beta Manufacturing,14,0.9,0,C
ORD-01587,2026-04-28,PROD-013,6.0,SOUTH,471.429073462435,2828.5744407746097,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01588,2026-01-03,PROD-028,6.0,SOUTH,92.0049457960227,552.0296747761362,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
ORD-01589,2026-05-03,PROD-005,9.0,NORTH,255.1761286456247,2296.585157810622,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01590,2026-02-19,PROD-013,6.0,SOUTH,348.5331485099032,2091.198891059419,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01591,2026-01-12,PROD-017,2.0,NORTH,351.5965448869865,703.193089773973,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01592,2026-02-23,PROD-018,2.0,SOUTH,236.57667412307623,473.15334824615246,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01593,2026-05-13,PROD-008,5.0,NORTH,144.8912245914115,724.4561229570575,Electronics,174,68,Gamma Corp,16,0.91,0,A
ORD-01594,2026-02-26,PROD-013,4.0,WEST,86.54121865644477,346.1648746257791,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01595,2026-05-25,PROD-030,2.0,NORTH,321.6107601450883,643.2215202901766,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01596,2026-04-22,PROD-029,3.0,NORTH,303.6580369083245,910.9741107249736,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01597,2026-02-16,PROD-019,7.0,WEST,97.88444504172809,685.1911152920966,Apparel,171,67,Gamma Corp,5,0.87,0,B
ORD-01598,2026-05-31,PROD-026,8.0,EAST,355.518181329576,2844.145450636608,Home Appliances,96,59,Alpha Logistics,13,1.8,0,A
ORD-01599,2026-03-26,PROD-003,6.0,NORTH,233.03427594949164,1398.2056556969499,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01600,2026-05-22,PROD-024,5.0,NORTH,337.20268988554494,1686.0134494277247,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01601,2026-03-07,PROD-008,1.0,EAST,420.3098690873738,420.3098690873738,Electronics,174,68,Gamma Corp,16,0.91,0,A
ORD-01602,2026-03-16,PROD-002,8.0,EAST,93.16693000269235,745.3354400215388,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01603,2026-06-28,PROD-008,3.0,NORTH,19.380985318449973,58.14295595534992,Electronics,174,68,Gamma Corp,16,0.91,0,A
ORD-01604,2026-04-13,PROD-027,6.0,EAST,391.76026733393553,2350.561604003613,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01605,2026-06-15,PROD-013,3.0,SOUTH,308.7517383247818,926.2552149743453,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01606,2026-02-07,PROD-013,7.0,WEST,352.82338911483964,2469.7637238038774,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01607,2026-02-19,PROD-001,7.0,WEST,420.6959377444349,2944.871564211044,Office Supplies,281,50,Gamma Corp,4,0.47,0,A
ORD-01608,2026-04-08,PROD-006,9.0,WEST,403.3773580640053,3630.396222576048,Apparel,53,68,Gamma Corp,10,2.85,1,A
ORD-01609,2026-03-23,PROD-024,5.0,SOUTH,283.41588702009847,1417.0794351004924,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01610,2026-01-30,PROD-019,8.0,EAST,272.6081886375379,2180.8655091003034,Apparel,171,67,Gamma Corp,5,0.87,0,B
ORD-01611,2026-03-20,PROD-016,8.0,NORTH,249.36286000335363,1994.902880026829,Electronics,135,29,Beta Manufacturing,14,0.9,0,C
ORD-01612,2026-04-01,PROD-008,1.0,EAST,206.9247279464577,206.9247279464577,Electronics,174,68,Gamma Corp,16,0.91,0,A
ORD-01613,2026-06-28,PROD-028,5.0,NORTH,85.30861099366022,426.54305496830113,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
ORD-01614,2026-02-21,PROD-001,3.0,SOUTH,290.577544112191,871.732632336573,Office Supplies,281,50,Gamma Corp,4,0.47,0,A
ORD-01615,2026-06-15,PROD-027,1.0,WEST,145.7361369197296,145.7361369197296,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01616,2026-03-20,PROD-027,4.0,EAST,461.440680984358,1845.762723937432,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01617,2026-01-30,PROD-016,8.0,NORTH,295.7634940957778,2366.1079527662223,Electronics,135,29,Beta Manufacturing,14,0.9,0,C
ORD-01618,2026-04-16,PROD-009,3.0,NORTH,300.491688448974,901.4750653469221,Office Supplies,192,77,Alpha Logistics,11,0.83,0,A
ORD-01619,2026-02-20,PROD-013,2.0,SOUTH,183.9130838297349,367.8261676594698,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01620,2026-03-22,PROD-011,9.0,SOUTH,35.47478246907667,319.27304222169005,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01621,2026-05-13,PROD-013,5.0,NORTH,25.554445032764423,127.77222516382211,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01622,2026-01-29,PROD-025,5.0,NORTH,217.4342206350668,1087.1711031753339,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01623,2026-05-12,PROD-021,2.0,WEST,51.43703526764655,102.8740705352931,Home Appliances,93,40,Alpha Logistics,8,1.61,0,A
ORD-01624,2026-05-18,PROD-010,9.0,EAST,307.35500821466815,2766.195073932013,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01625,2026-05-25,PROD-004,9.0,NORTH,441.67677276343215,3975.0909548708896,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01626,2026-03-15,PROD-027,4.0,SOUTH,442.62826009417387,1770.5130403766955,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01627,2026-01-17,PROD-006,4.0,NORTH,332.93225096479387,1331.7290038591755,Apparel,53,68,Gamma Corp,10,2.85,1,A
ORD-01628,2026-03-25,PROD-028,6.0,NORTH,113.5035974217362,681.0215845304172,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
ORD-01629,2026-03-10,PROD-007,6.0,EAST,432.8684473658473,2597.210684195084,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01630,2026-02-03,PROD-005,1.0,NORTH,444.185783303472,444.185783303472,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01631,2026-01-06,PROD-011,9.0,NORTH,106.36025662694976,957.2423096425479,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01632,2026-02-22,PROD-013,2.0,NORTH,371.3387820276319,742.6775640552638,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01633,2026-05-06,PROD-026,5.0,WEST,150.39457897429023,751.9728948714511,Home Appliances,96,59,Alpha Logistics,13,1.8,0,A
ORD-01634,2026-02-12,PROD-025,9.0,EAST,403.29375305293553,3629.64377747642,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01635,2026-04-25,PROD-019,4.0,NORTH,498.6465709527653,1994.586283811061,Apparel,171,67,Gamma Corp,5,0.87,0,B
ORD-01636,2026-04-21,PROD-023,3.0,WEST,24.71274261140248,74.13822783420744,Home Appliances,246,55,Beta Manufacturing,11,0.61,0,C
ORD-01637,2026-05-31,PROD-010,7.0,NORTH,449.7092742375567,3147.964919662897,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01638,2026-03-21,PROD-010,6.0,SOUTH,315.08896146334246,1890.5337687800547,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01639,2026-04-05,PROD-011,8.0,NORTH,486.9574833907624,3895.659867126099,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01640,2026-04-28,PROD-021,3.0,NORTH,237.85466358794952,713.5639907638486,Home Appliances,93,40,Alpha Logistics,8,1.61,0,A
ORD-01641,2026-05-24,PROD-030,5.0,WEST,425.22008597997313,2126.1004298998655,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01642,2026-01-08,PROD-007,4.0,EAST,40.57309361315585,162.2923744526234,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01643,2026-05-12,PROD-018,4.0,EAST,174.2867345383649,697.1469381534596,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01644,2026-04-14,PROD-004,4.0,WEST,42.838103498092885,171.35241399237154,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01645,2026-05-12,PROD-002,8.0,NORTH,487.9181354047446,3903.3450832379567,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01646,2026-01-25,PROD-014,6.0,SOUTH,410.3172145632,2461.9032873792003,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01647,2026-04-06,PROD-013,3.0,NORTH,427.7482364105255,1283.2447092315765,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01648,2026-06-04,PROD-029,5.0,NORTH,469.60296340260817,2348.014817013041,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01649,2026-04-03,PROD-012,6.0,SOUTH,51.70070819869483,310.20424919216896,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01650,2026-06-09,PROD-007,5.0,WEST,198.9428203315333,994.7141016576666,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01651,2026-06-27,PROD-002,6.0,NORTH,44.80709563156104,268.84257378936627,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01652,2026-03-02,PROD-013,8.0,EAST,113.28861975951402,906.3089580761122,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01653,2026-05-02,PROD-014,7.0,SOUTH,122.38923074845944,856.7246152392161,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01654,2026-02-20,PROD-027,5.0,SOUTH,239.86253341331357,1199.3126670665679,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01655,2026-05-27,PROD-017,6.0,EAST,141.59546205228486,849.5727723137092,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01656,2026-01-21,PROD-009,4.0,WEST,59.47927234070293,237.9170893628117,Office Supplies,192,77,Alpha Logistics,11,0.83,0,A
ORD-01657,2026-01-05,PROD-017,9.0,NORTH,271.9269444752069,2447.3425002768618,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01658,2026-04-02,PROD-008,4.0,WEST,82.16502614052456,328.66010456209824,Electronics,174,68,Gamma Corp,16,0.91,0,A
ORD-01659,2026-06-19,PROD-002,1.0,NORTH,486.8076309770262,486.8076309770262,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01660,2026-03-02,PROD-028,7.0,NORTH,382.05332839005206,2674.3732987303642,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
ORD-01661,2026-01-22,PROD-024,7.0,SOUTH,484.20311798208536,3389.4218258745977,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01662,2026-05-29,PROD-013,4.0,NORTH,225.4728383888752,901.8913535555008,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01663,2026-03-11,PROD-003,3.0,NORTH,146.40055601470172,439.2016680441052,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01664,2026-01-01,PROD-016,8.0,WEST,401.1636666325015,3209.309333060012,Electronics,135,29,Beta Manufacturing,14,0.9,0,C
ORD-01665,2026-05-13,PROD-006,5.0,SOUTH,169.86441984016193,849.3220992008096,Apparel,53,68,Gamma Corp,10,2.85,1,A
ORD-01666,2026-01-12,PROD-019,7.0,NORTH,156.69785311562066,1096.8849718093447,Apparel,171,67,Gamma Corp,5,0.87,0,B
ORD-01667,2026-03-31,PROD-030,4.0,NORTH,123.92793618183728,495.7117447273491,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01668,2026-02-15,PROD-007,4.0,SOUTH,73.54269932987532,294.1707973195013,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01669,2026-02-03,PROD-010,8.0,EAST,135.66689989821532,1085.3351991857226,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01670,2026-06-26,PROD-009,8.0,SOUTH,184.10667675220495,1472.8534140176396,Office Supplies,192,77,Alpha Logistics,11,0.83,0,A
ORD-01671,2026-03-19,PROD-002,2.0,SOUTH,340.2571619914079,680.5143239828158,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01672,2026-02-14,PROD-028,2.0,NORTH,40.65677268753127,81.31354537506255,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
ORD-01673,2026-06-04,PROD-028,3.0,WEST,113.14840043601804,339.4452013080541,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
ORD-01674,2026-03-14,PROD-015,3.0,NORTH,406.4215837429214,1219.2647512287642,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01675,2026-01-26,PROD-030,1.0,NORTH,81.99174255604767,81.99174255604767,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01676,2026-02-16,PROD-005,3.0,NORTH,177.89612179603554,533.6883653881066,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01677,2026-05-01,PROD-029,6.0,SOUTH,433.6828717104887,2602.0972302629325,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01678,2026-02-25,PROD-022,8.0,NORTH,85.9134024602869,687.3072196822952,Electronics,18,74,Gamma Corp,3,9.67,1,B
ORD-01679,2026-04-04,PROD-004,6.0,WEST,50.54104945291305,303.2462967174783,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01680,2026-04-17,PROD-020,5.0,SOUTH,247.4236175892053,1237.1180879460264,Office Supplies,278,38,Beta Manufacturing,14,0.53,0,A
ORD-01681,2026-03-04,PROD-004,4.0,EAST,158.18556052648285,632.7422421059314,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01682,2026-02-17,PROD-018,3.0,WEST,286.07009859708853,858.2102957912656,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01683,2026-03-02,PROD-004,4.0,SOUTH,403.8643963369028,1615.4575853476113,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01684,2026-03-22,PROD-027,7.0,WEST,77.20275919484415,540.419314363909,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01685,2026-01-26,PROD-017,1.0,WEST,294.54255143159963,294.54255143159963,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01686,2026-02-05,PROD-012,7.0,NORTH,257.6992925910333,1803.8950481372333,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01687,2026-01-01,PROD-022,1.0,WEST,80.59860514646779,80.59860514646779,Electronics,18,74,Gamma Corp,3,9.67,1,B
ORD-01688,2026-01-08,PROD-017,2.0,SOUTH,315.7592579092014,631.5185158184028,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01689,2026-04-23,PROD-010,4.0,SOUTH,144.0838047517781,576.3352190071124,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01690,2026-04-09,PROD-022,1.0,NORTH,249.03881608656613,249.03881608656613,Electronics,18,74,Gamma Corp,3,9.67,1,B
ORD-01691,2026-06-29,PROD-001,9.0,WEST,50.31343889576032,452.8209500618429,Office Supplies,281,50,Gamma Corp,4,0.47,0,A
ORD-01692,2026-02-16,PROD-022,6.0,NORTH,235.1961880346753,1411.1771282080517,Electronics,18,74,Gamma Corp,3,9.67,1,B
ORD-01693,2026-05-07,PROD-026,1.0,WEST,160.16709934098196,160.16709934098196,Home Appliances,96,59,Alpha Logistics,13,1.8,0,A
ORD-01694,2026-02-25,PROD-024,1.0,EAST,412.9667934808237,412.9667934808237,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01695,2026-01-14,PROD-027,6.0,EAST,37.91957622871045,227.5174573722627,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01696,2026-01-28,PROD-018,4.0,NORTH,215.11756470998168,860.4702588399267,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01697,2026-03-19,PROD-018,4.0,NORTH,234.63139782440464,938.5255912976186,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01698,2026-05-10,PROD-014,6.0,NORTH,365.2529773865682,2191.5178643194095,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01699,2026-04-19,PROD-015,7.0,SOUTH,291.4009117942034,2039.8063825594238,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01700,2026-06-03,PROD-029,9.0,SOUTH,336.93404522514874,3032.4064070263385,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01701,2026-01-14,PROD-012,5.0,SOUTH,390.7541499693605,1953.7707498468026,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01702,2026-02-25,PROD-004,9.0,NORTH,432.4794570925125,3892.3151138326125,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01703,2026-04-25,PROD-027,4.0,WEST,163.79899339401055,655.1959735760422,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01704,2026-01-07,PROD-003,2.0,NORTH,273.6311256283125,547.262251256625,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01705,2026-01-03,PROD-020,3.0,SOUTH,421.652958435208,1264.9588753056241,Office Supplies,278,38,Beta Manufacturing,14,0.53,0,A
ORD-01706,2026-04-21,PROD-029,1.0,SOUTH,494.83105417287766,494.83105417287766,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01707,2026-05-31,PROD-012,6.0,NORTH,445.8644624114439,2675.1867744686633,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01708,2026-04-17,PROD-007,6.0,NORTH,192.01895868594465,1152.113752115668,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01709,2026-01-18,PROD-029,1.0,SOUTH,105.6315934371387,105.6315934371387,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01710,2026-02-07,PROD-011,3.0,SOUTH,249.80234332922848,749.4070299876854,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01711,2026-04-25,PROD-001,5.0,SOUTH,373.4043113996607,1867.0215569983034,Office Supplies,281,50,Gamma Corp,4,0.47,0,A
ORD-01712,2026-01-15,PROD-006,3.0,NORTH,251.35884466911585,754.0765340073476,Apparel,53,68,Gamma Corp,10,2.85,1,A
ORD-01713,2026-04-29,PROD-015,3.0,WEST,246.7586230236976,740.2758690710928,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01714,2026-01-28,PROD-015,3.0,SOUTH,420.7329063300823,1262.198718990247,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01715,2026-02-08,PROD-019,5.0,SOUTH,187.0878517429213,935.4392587146065,Apparel,171,67,Gamma Corp,5,0.87,0,B
ORD-01716,2026-01-17,PROD-011,5.0,EAST,431.2993906577064,2156.496953288532,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01717,2026-03-27,PROD-026,4.0,NORTH,209.3343524663445,837.337409865378,Home Appliances,96,59,Alpha Logistics,13,1.8,0,A
ORD-01718,2026-05-06,PROD-023,1.0,EAST,170.83422178238632,170.83422178238632,Home Appliances,246,55,Beta Manufacturing,11,0.61,0,C
ORD-01719,2026-02-13,PROD-026,5.0,SOUTH,232.4550564878525,1162.2752824392624,Home Appliances,96,59,Alpha Logistics,13,1.8,0,A
ORD-01720,2026-01-25,PROD-002,5.0,NORTH,383.5990097506855,1917.9950487534277,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01721,2026-05-25,PROD-014,4.0,WEST,71.74099365335721,286.96397461342883,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01722,2026-01-13,PROD-002,6.0,SOUTH,106.24541577728851,637.4724946637311,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01723,2026-01-25,PROD-029,4.0,WEST,476.2079645749151,1904.8318582996603,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01724,2026-03-09,PROD-004,7.0,NORTH,95.99089741686512,671.9362819180559,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01725,2026-05-18,PROD-017,7.0,EAST,288.1863857862168,2017.3047005035178,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01726,2026-03-08,PROD-003,2.0,NORTH,293.86408866434954,587.7281773286991,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01727,2026-04-19,PROD-013,3.0,WEST,249.91598640462,749.74795921386,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01728,2026-05-26,PROD-009,1.0,SOUTH,325.9251718026411,325.9251718026411,Office Supplies,192,77,Alpha Logistics,11,0.83,0,A
ORD-01729,2026-04-21,PROD-007,5.0,WEST,122.61509564083303,613.0754782041652,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01730,2026-04-21,PROD-015,9.0,SOUTH,280.8045112106066,2527.2406008954595,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01731,2026-02-03,PROD-023,4.0,SOUTH,192.3648950709796,769.4595802839184,Home Appliances,246,55,Beta Manufacturing,11,0.61,0,C
ORD-01732,2026-04-21,PROD-029,6.0,NORTH,334.21695721830264,2005.3017433098157,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01733,2026-01-08,PROD-029,9.0,WEST,79.19953625284323,712.7958262755891,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01734,2026-06-17,PROD-011,6.0,WEST,289.72993425134337,1738.3796055080602,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01735,2026-04-23,PROD-020,9.0,NORTH,100.7824741378286,907.0422672404574,Office Supplies,278,38,Beta Manufacturing,14,0.53,0,A
ORD-01736,2026-03-24,PROD-002,4.0,WEST,146.53510092636785,586.1404037054714,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01737,2026-02-11,PROD-015,8.0,SOUTH,117.1678021585558,937.3424172684464,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01738,2026-06-18,PROD-014,9.0,WEST,99.5905121357204,896.3146092214836,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01739,2026-04-11,PROD-020,4.0,EAST,414.5983662647269,1658.3934650589076,Office Supplies,278,38,Beta Manufacturing,14,0.53,0,A
ORD-01740,2026-01-06,PROD-022,5.0,SOUTH,149.99670815383627,749.9835407691813,Electronics,18,74,Gamma Corp,3,9.67,1,B
ORD-01741,2026-06-29,PROD-011,8.0,NORTH,464.29065311358016,3714.3252249086413,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01742,2026-01-26,PROD-027,6.0,SOUTH,485.2639974191435,2911.583984514861,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01743,2026-03-05,PROD-003,7.0,EAST,289.9176302691777,2029.4234118842442,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01744,2026-02-28,PROD-017,3.0,SOUTH,80.07055010620593,240.21165031861779,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01745,2026-04-19,PROD-030,7.0,NORTH,193.5286392559948,1354.7004747919636,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01746,2026-05-01,PROD-012,8.0,SOUTH,400.8888090406249,3207.110472324999,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01747,2026-02-02,PROD-024,6.0,NORTH,190.0214570615645,1140.128742369387,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01748,2026-05-30,PROD-028,9.0,SOUTH,52.63843696836648,473.7459327152983,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
